 sen rec ret cir top tok mess rush sil s_m s_n er
243 292890759.5 298222054.5 304799882.5 12144954.0 22.0 17.0 1000.0 True True 10.0 10.0 False
244 317082498.0 322840385.0 330233916.5 13471809.5 22.0 18.0 1000.0 True True 10.0 10.0 False
245 291318702.5 296720278.0 304021663.0 12532502.0 22.0 19.0 1000.0 True True 10.0 10.0 False
246 282795548.0 286588030.0 294555855.0 12248702.0 22.0 20.0 1000.0 True True 10.0 10.0 False
247 257041570.0 263314626.0 269436188.0 12902647.0 22.0 21.0 1000.0 True True 10.0 10.0 False
248 236738475.0 245291303.0 248467322.5 12690020.0 22.0 22.0 1000.0 True True 10.0 10.0 False
249 5571709758.0 5577225790.0 5582500860.0 11500603.0 23.0 1.0 1000.0 True True 10.0 10.0 False
250 1594719218.5 1602411945.0 1608794550.0 13911342.5 22.0 4.0 1000.0 True True 10.0 10.0 False
251 2895880345.0 2901153407.0 2907745738.0 12562176.0 23.0 2.0 1000.0 True True 10.0 10.0 False
252 1863364023.0 1870954340.0 1876010982.0 12406890.0 23.0 3.0 1000.0 True True 10.0 10.0 False
253 1532483524.5 1537753685.0 1545483671.5 13123529.0 23.0 4.0 1000.0 True True 10.0 10.0 False
254 1368547617.0 1378380223.0 1382990638.0 14179748.0 23.0 5.0 1000.0 True True 10.0 10.0 False
255 1104147098.0 1112478598.0 1118520509.0 14822314.0 23.0 6.0 1000.0 True True 10.0 10.0 False
256 892598124.0 901926049.0 905653827.0 14732400.0 23.0 7.0 1000.0 True True 10.0 10.0 False
257 1098448782.0 1105474176.0 1112668913.5 13003271.5 22.0 5.0 1000.0 True True 10.0 10.0 False
258 810791592.5 815936364.0 821246909.0 11991898.0 22.0 6.0 1000.0 True True 10.0 10.0 False
259 586682897.0 592709636.0 597561014.0 11868293.5 22.0 7.0 1000.0 True True 10.0 10.0 False
260 381545309.5 388639646.0 395838177.0 14594069.5 23.0 15.0 1000.0 True True 10.0 10.0 False
261 405060792.0 411299711.5 419732951.5 15584470.5 23.0 16.0 1000.0 True True 10.0 10.0 False
262 382210634.0 389250754.0 396048126.0 15320304.0 23.0 17.0 1000.0 True True 10.0 10.0 False
263 386759916.0 394601906.0 403104533.5 16005708.0 23.0 18.0 1000.0 True True 10.0 10.0 False
264 366090245.0 372919300.0 380335589.5 15339937.5 23.0 19.0 1000.0 True True 10.0 10.0 False
265 356341083.0 361461089.0 370700214.5 15264303.0 23.0 20.0 1000.0 True True 10.0 10.0 False
266 354321684.5 363111013.0 369889867.0 16893253.0 23.0 21.0 1000.0 True True 10.0 10.0 False
